[generation, fitness avg, fitness std, fitness best, depth avg, depth std, depth best]
0,0.8127261,0.20039977,0.5554268,5.88,2.847033543883879,9,47.82,67.40109494659563,54
1,0.68523824,0.12612009,0.49342462,5.1,2.8372521918222215,2,37.32,72.24083056000948,5
2,0.59839827,0.084063075,0.4067744,5.58,3.1182687504447077,3,41.28,82.84154513286194,8
3,0.57610494,0.07522407,0.40075216,6.18,3.172948155895397,1,37.3,67.79682883439312,2
4,0.54610574,0.083769485,0.40075216,6.32,2.8385911998736275,1,29.24,48.725172139254674,2
5,0.5450722,0.100246355,0.40075216,5.26,3.064702269389312,1,18.56,16.083730910457312,2
6,0.523394,0.11185048,0.26786405,3.88,2.710276738637588,2,11.96,13.90246021393336,5
7,0.47642085,0.10680151,0.24760957,3.76,2.486443242867208,2,10.94,11.342680459221269,4
8,0.44004548,0.09653027,0.24760957,3.8,2.545584412271571,2,10.68,10.58383673343462,4
9,0.39568916,0.10727944,0.24760957,2.66,1.290116273829611,2,6.58,4.561096359429387,4
10,0.3504468,0.07391746,0.22991695,2.38,0.7180529228406497,2,6.32,2.292945703674642,6
11,0.34253302,0.0827963,0.22991695,2.52,0.7807688518377254,2,6.9,2.0322401432901573,6
12,0.36242333,0.08570874,0.20212409,2.36,0.656048778674269,3,6.22,1.6648123017325407,9
13,0.3603991,0.105827145,0.20212409,2.28,0.6939740629158989,3,6.84,2.265921446122967,9
14,0.32622224,0.11496998,0.20212409,2.3,0.49999999999999994,3,6.8,2.0976176963403033,9
15,0.3069741,0.06634871,0.20212409,2.52,0.6079473661428265,3,7.84,2.44425857879235,9
16,0.3017353,0.07438728,0.20212409,2.72,0.6939740629158989,3,8.4,2.5298221281347035,9
17,0.28908604,0.07288055,0.20212409,2.78,0.6720119046564577,3,8.28,2.8216307341677433,9
18,0.3233791,0.11700354,0.20212409,2.58,0.6954135460285484,3,7.34,2.775680096841133,9
19,0.31032485,0.08010478,0.20212409,2.62,0.6896375859826667,3,7.9,3.517101079013795,9
20,0.29883683,0.08179517,0.20212409,2.72,0.8009993757800314,3,8.24,3.4091641204260026,9
21,0.31513432,0.13195874,0.20212409,2.68,0.8588364221433555,3,8.32,3.828524519968495,9
22,0.30097,0.078525364,0.20212409,2.62,0.79724525711979,3,7.74,3.1673964071457807,9
23,0.3340644,0.11514421,0.20212409,2.66,0.8627861844049196,3,7.94,3.26441418940673,9
24,0.325924,0.1226009,0.20212409,2.82,0.6225752966509353,3,8.5,2.41039415863879,9
25,0.30565646,0.11828543,0.20212409,2.8,0.7211102550927978,3,8.38,2.9386391408269237,9
26,0.3203937,0.1091803,0.19944681,2.74,0.6873136110975833,3,8.18,2.5744125543509924,11
27,0.29664424,0.09664363,0.19944681,2.74,0.8440379138403677,3,8.2,2.7202941017470885,11
28,0.3098442,0.12412262,0.19944681,3.12,1.012719112093773,3,9.42,3.244009864349984,11
29,0.3102518,0.11025507,0.19944681,3.4,1.0954451150103321,3,10.62,3.588258630589495,11
30,0.30473903,0.09315255,0.19944681,3.44,0.9624967532412771,3,10.94,3.885408601421477,11
31,0.33047527,0.14876619,0.19787578,3.42,0.9400000000000001,4,11.24,3.9169375792830805,16
32,0.29846072,0.1292073,0.19787578,3.38,0.9141115905621151,4,11.18,3.881700658216705,16
33,0.30532938,0.115339495,0.19787578,3.62,0.8692525524840292,4,12.1,4.601086828130937,16
34,0.30761716,0.15112516,0.19787578,3.8,1.058300524425836,4,12.56,4.20076183566743,16
35,0.29618722,0.14705278,0.19787578,3.9,1.02469507659596,4,13.92,4.616665463297076,16
36,0.31586298,0.13916506,0.19787578,4.1,1.118033988749895,4,14.24,4.722541688540187,16
37,0.30235556,0.15205353,0.19491774,4.34,1.1244554237496478,4,15.72,5.491957756574608,16
38,0.27504006,0.124509186,0.19491774,4.72,1.2812493902437574,4,18.06,7.12856226738604,16
39,0.29541987,0.14282718,0.19338222,4.68,1.5289211882893115,5,17.84,9.652688744593394,16
40,0.28700852,0.14654282,0.19338222,5.4,1.7435595774162693,5,21.5,9.932270636667127,16
41,0.26368445,0.1105972,0.19338222,5.24,1.5173661390712527,5,21.78,10.429362396618501,16
42,0.29105,0.13938305,0.19338222,5.0,1.469693845669907,5,19.08,8.581002272462117,16
43,0.26753718,0.14385311,0.19338222,5.48,1.7116074316267733,5,21.28,8.852208763918755,16
44,0.2671468,0.12718739,0.1933766,5.72,1.6375591592366976,7,21.04,8.037312983827368,30
45,0.27879903,0.15435149,0.1933766,5.92,1.3833293172632466,7,21.1,6.331666447310692,30
46,0.23203504,0.073604226,0.1933766,5.56,1.4853955702101713,7,20.44,8.017880019057406,30
47,0.23254511,0.092491955,0.1933766,6.3,1.7691806012954132,7,24.64,9.054855051297066,30
48,0.23621704,0.11481449,0.1933766,6.4,1.624807680927192,7,24.94,7.635207921202931,30
49,0.26163787,0.110693,0.1933766,6.4,1.876166303929372,7,24.38,8.86541595188855,30
[resolution, seed, initialization time, tensor time, fitness time, total, engine time]
64,39485793531,11.389663457870483,9.790060997009277,6.2530834674835205,28.104389190673828
